,Lati,Long
4141,33.9891,-118.3186
4142,33.9974,-118.2871
4143,33.9942,-118.298
4144,33.9891,-118.2958
4145,33.9863,-118.2881
4146,33.9855,-118.2892
4147,33.9974,-118.2871
4148,33.9638,-118.2629
4149,33.9675,-118.2651
4150,33.9778,-118.309
4151,33.9546,-118.3068
4152,33.973,-118.2608
4153,33.9891,-118.3258
4154,33.9782,-118.2871
4155,34.0029,-118.2816
4156,33.9842,-118.3002
4157,33.9731,-118.3304
4158,33.9842,-118.3002
4159,34.0038,-118.274
4160,33.9834,-118.2695
4161,33.9851,-118.2783
4162,34.0216,-118.2613
4163,34.0286,-118.2592
4164,34.0066,-118.2709
4165,33.9933,-118.2783
4166,33.9834,-118.2695
4167,33.9834,-118.2695
4168,33.9965,-118.2783
4169,33.9824,-118.2783
4170,33.9858,-118.2739
4171,34.0126,-118.278
4172,34.0315,-118.2445
4173,33.9858,-118.2739
4174,34.0249,-118.4074
4175,33.9985,-118.439
4176,33.9933,-118.4765
4177,34.0265,-118.4184
4178,33.949,-118.3744
4194,33.9443,-118.239
4195,33.9479,-118.2869
4196,33.947,-118.2684
4197,33.9357,-118.2739
4198,33.9237,-118.2739
4199,33.9555,-118.2871
4200,33.96,-118.2915
4201,33.9164,-118.287
4202,33.9483,-118.2739
4203,33.9519,-118.2915
4204,33.9449,-118.2541
4205,33.9311,-118.2493
4206,33.942,-118.2717
4207,33.9456,-118.2673
4208,33.9389,-118.2359
4209,33.9455,-118.2916
4210,33.9456,-118.2717
4211,33.9556,-118.2651
4212,33.9304,-118.2504
4213,33.9485,-118.2461
4214,33.9431,-118.2391
4215,33.9491,-118.2408
4216,33.9457,-118.2541
4223,34.0472,-118.3003
4224,34.0598,-118.2916
4225,34.0418,-118.3134
4226,34.0463,-118.2864
4227,34.0618,-118.2899
4228,34.0436,-118.296
4229,34.0436,-118.296
4230,34.0636,-118.3047
4231,34.0596,-118.3022
4232,34.0596,-118.3022
4233,34.0817,-118.3112
4238,34.1441,-118.5964
4243,34.0449,-118.2458
4244,34.0485,-118.2478
4245,34.0446,-118.245
4246,34.0446,-118.245
4247,34.0461,-118.2461
4248,34.0519,-118.2531
4249,34.0467,-118.2485
4250,34.0426,-118.2412
4251,34.0423,-118.2452
4252,34.0389,-118.255
4253,34.0454,-118.2422
4254,34.0373,-118.2503
4255,34.0488,-118.2518
4256,34.0363,-118.2573
4257,34.043,-118.242
4258,34.0442,-118.2439
4259,34.0363,-118.2573
4260,34.0586,-118.2402
4261,34.0475,-118.2713
4262,34.0531,-118.2738
4263,34.0473,-118.2827
4264,34.0575,-118.2789
4265,34.0609,-118.2823
4266,33.9971,-118.3578
4267,34.0099,-118.3089
4268,34.0326,-118.3441
4269,34.0326,-118.3451
4270,34.0316,-118.2915
4271,34.0129,-118.3555
4272,34.0246,-118.2975
4273,34.0148,-118.3222
4274,34.0227,-118.3351
4275,34.0317,-118.3129
4276,34.0288,-118.3526
4277,34.0246,-118.3156
4278,34.0146,-118.313
4279,34.0852,-118.1739
4280,34.0893,-118.1899
4281,34.0486,-118.2066
4282,34.072,-118.2103
4283,34.0486,-118.2066
4284,34.0473,-118.2089
4285,34.0369,-118.2034
4286,34.0942,-118.1612
4287,34.0386,-118.2162
4288,34.0685,-118.201
4289,34.036,-118.1924
4290,34.0851,-118.1917
4297,33.8371,-118.3078
4304,34.0958,-118.3109
4305,34.1036,-118.3049
4306,34.0998,-118.3479
4307,34.1036,-118.302
4308,34.1016,-118.3417
4309,34.1032,-118.3348
4310,34.0962,-118.355
4311,34.0998,-118.3295
4312,34.1053,-118.3321
4313,34.0519,-118.3324
4314,34.0558,-118.3649
4316,34.0372,-118.3423
4317,34.0444,-118.3838
4318,34.0383,-118.4324
4319,34.0383,-118.4324
4327,34.1081,-118.1864
4328,34.0986,-118.2962
4329,34.1181,-118.2412
4330,34.1181,-118.2412
4331,34.1056,-118.2008
4332,34.1255,-118.2648
4333,33.9728,-118.2918
4334,33.9728,-118.2739
4335,33.9728,-118.2739
4336,33.9728,-118.2739
4337,33.9591,-118.309
4338,33.9859,-118.3002
4339,34.0028,-118.3089
4340,34.0028,-118.3089
4341,33.9661,-118.2849
4342,33.9951,-118.2937
4343,33.9655,-118.3003
4344,33.9727,-118.285
4345,33.9933,-118.3089
4346,34.0006,-118.2871
4347,33.9807,-118.2827
4348,33.9914,-118.2915
4349,33.9643,-118.2871
4350,33.9643,-118.2871
4351,34.0027,-118.3002
4352,33.9747,-118.2695
4354,34.0376,-118.2531
4355,33.9797,-118.2739
4356,34.0075,-118.2775
4357,34.0035,-118.2691
4358,34.0002,-118.2478
4359,34.022,-118.277
4360,33.9956,-118.2783
4361,34.0204,-118.2331
4362,34.0206,-118.2533
4363,34.0114,-118.2624
4364,33.9971,-118.2565
4365,33.9924,-118.28
4366,33.9958,-118.2608
4367,34.0233,-118.2424
4368,34.0286,-118.2592
4369,34.0373,-118.2503
4370,33.9758,-118.3767
4371,33.9863,-118.4727
4372,34.0111,-118.4293
4373,33.9954,-118.4649
4374,33.9761,-118.3732
4375,34.0265,-118.4184
4376,33.9933,-118.4765
4379,33.9964,-118.4169
4388,34.1362,-118.3876
4404,33.9256,-118.2739
4405,33.9438,-118.2739
4406,33.9478,-118.2893
4407,33.9401,-118.2761
4408,33.9483,-118.2781
4409,33.9416,-118.2869
4410,33.9519,-118.287
4411,33.9329,-118.2826
4412,33.931,-118.2916
4413,33.956,-118.2772
4414,33.9274,-118.2871
4415,33.9529,-118.2651
4416,33.9512,-118.2476
4417,33.9519,-118.2739
4418,33.9601,-118.2782
4419,33.9456,-118.2652
4420,33.9374,-118.2739
4421,33.9471,-118.2367
4422,33.9551,-118.2869
4423,33.9325,-118.2318
4424,33.9555,-118.2871
4425,33.9336,-118.2498
4433,34.0617,-118.3142
4434,34.039,-118.3177
4435,34.0636,-118.3004
4436,34.0654,-118.3054
4437,34.0712,-118.3079
4438,34.0437,-118.3004
4439,34.0636,-118.2979
4440,34.0636,-118.3029
4443,34.0504,-118.2409
4445,34.0428,-118.2461
4446,34.0449,-118.2458
4447,34.0481,-118.2542
4448,34.0481,-118.2542
4449,34.0558,-118.24
4450,34.0403,-118.2421
4451,34.0417,-118.2443
4452,34.0488,-118.2483
4453,34.0449,-118.2458
4454,34.0444,-118.2628
4455,34.0428,-118.2461
4456,34.0442,-118.2439
4457,34.0415,-118.2374
4458,34.0416,-118.244
4459,34.0423,-118.2561
4460,34.0467,-118.2556
4461,34.0471,-118.2491
4462,34.0446,-118.245
4463,34.0442,-118.2439
4464,34.0596,-118.2749
4465,34.0818,-118.2929
4466,34.0818,-118.2929
4467,34.061,-118.2775
4468,34.0629,-118.2566
4469,34.0649,-118.2797
4470,34.0621,-118.2619
4471,34.0554,-118.2702
4472,34.0554,-118.2702
4473,34.0858,-118.2917
4474,34.0657,-118.2603
4475,34.0605,-118.2694
4476,34.0605,-118.2694
4477,34.0544,-118.2767
4478,34.0579,-118.2711
4479,34.0881,-118.295
4480,34.0578,-118.2842
4481,34.0802,-118.2917
4482,34.0539,-118.2712
4483,34.0757,-118.2605
4484,34.0536,-118.2834
4485,34.0594,-118.2832
4486,34.0161,-118.3547
4487,34.0133,-118.3486
4488,34.0073,-118.2948
4489,34.0155,-118.3023
4490,34.0055,-118.2937
4491,34.0325,-118.3519
4493,34.0173,-118.3536
4494,34.0276,-118.3229
4495,34.0313,-118.3316
4496,34.0073,-118.2937
4497,34.0141,-118.2915
4498,34.0036,-118.3319
4499,34.0085,-118.3351
4500,34.0146,-118.3089
4501,34.016,-118.3473
4502,34.0121,-118.2945
4503,34.0155,-118.3497
4504,34.0164,-118.3312
4505,34.0046,-118.2827
4506,34.0833,-118.1907
4507,34.0233,-118.2199
4508,34.0802,-118.1848
4509,34.0475,-118.2241
4510,34.0494,-118.2204
4511,34.0494,-118.2204
4519,34.0871,-118.3299
4520,34.1006,-118.3417
4521,34.1016,-118.3361
4522,34.1016,-118.335
4523,34.1016,-118.3387
4524,34.1006,-118.3417
4525,34.0944,-118.3125
4526,34.1016,-118.3387
4527,34.0844,-118.3244
4528,34.1016,-118.3387
4529,34.0844,-118.3222
4530,34.0835,-118.3416
4531,34.0735,-118.3571
4532,34.0853,-118.3452
4533,34.0465,-118.3616
4534,34.0552,-118.3418
4535,34.0548,-118.3837
4536,34.0534,-118.404
4537,34.0425,-118.3818
4546,34.1374,-118.2941
4547,34.0923,-118.2568
4548,34.0881,-118.2326
4549,34.1093,-118.2196
4550,33.9642,-118.2739
4551,33.9823,-118.2856
4552,33.9892,-118.2854
4553,33.9906,-118.2827
4554,33.9611,-118.2629
4555,33.9921,-118.3108
4556,33.9965,-118.2915
4557,33.9892,-118.3089
4558,33.9872,-118.3296
4559,33.9708,-118.2827
4560,33.9713,-118.2739
4561,33.9892,-118.3089
4562,33.9751,-118.2918
4563,33.9892,-118.3089
4564,33.9774,-118.2838
4565,34.0027,-118.2937
4566,33.9922,-118.3276
4567,33.977,-118.3068
4568,33.9909,-118.3225
4569,33.9824,-118.3003
4570,33.9872,-118.3282
4571,34.0228,-118.2686
4572,34.0073,-118.2784
4573,34.0207,-118.2619
4574,33.9748,-118.2564
4575,33.9748,-118.2564
4576,33.9748,-118.2564
4577,34.0141,-118.2466
4578,33.9834,-118.2695
4579,34.0038,-118.2805
4580,34.0359,-118.2522
4581,33.9933,-118.4765
4582,34.0002,-118.4655
4583,33.9975,-118.479
4584,33.9455,-118.3816
4585,33.9965,-118.4725
4586,33.9965,-118.4725
4587,33.9965,-118.4725
4588,33.9598,-118.4188
4589,34.0129,-118.4172
4605,33.9265,-118.2739
4608,33.9538,-118.2586
4609,33.9483,-118.2652
4610,33.9401,-118.2565
4611,33.9391,-118.2916
4612,33.9456,-118.2652
4613,33.9374,-118.2781
4614,33.9374,-118.2781
4615,33.9374,-118.2781
4616,33.9274,-118.2871
4617,33.9323,-118.2502
4618,33.9371,-118.239
4619,33.9348,-118.2781
4620,33.9556,-118.2682
4621,33.9311,-118.2493
4622,33.9347,-118.2761
4623,33.9347,-118.2761
4624,33.9271,-118.2659
4625,33.942,-118.2717
4626,33.9601,-118.2839
4627,33.9304,-118.2532
4641,34.0577,-118.3078
4642,34.0418,-118.3116
4643,34.0598,-118.2935
4644,34.0667,-118.2871
4645,34.0654,-118.2966
4646,34.0654,-118.2966
4647,34.0509,-118.3031
4648,34.0436,-118.3028
4649,34.0559,-118.3066
4650,34.0473,-118.2976
4651,34.0453,-118.2864
4652,34.0418,-118.3071
4653,34.0577,-118.3066
4654,34.0372,-118.3003
4655,34.0709,-118.2941
4656,34.0472,-118.309
4657,34.0473,-118.2924
4670,34.046,-118.2509
4671,34.0617,-118.2469
4672,34.0481,-118.2542
4673,34.0435,-118.2471
4674,34.0495,-118.2458
4675,34.0416,-118.244
4676,34.0482,-118.2472
4677,34.0704,-118.2345
4678,34.0491,-118.2414
4679,34.0565,-118.2445
4680,34.0421,-118.2469
4681,34.0501,-118.2621
4682,34.0565,-118.2768
4683,34.0523,-118.2699
4684,34.0529,-118.2733
4685,34.0563,-118.281
4686,34.0574,-118.2621
4687,34.0088,-118.2842
4688,34.0054,-118.3297
4689,34.0054,-118.2827
4690,34.0256,-118.3351
4691,34.0054,-118.3338
4692,34.0349,-118.2959
4693,34.0183,-118.3697
4694,34.011,-118.3351
4695,34.011,-118.3351
4696,34.0317,-118.3129
4697,34.0312,-118.3262
4698,34.0227,-118.3351
4699,34.0229,-118.3201
4700,34.0217,-118.3723
4701,34.0326,-118.3405
4702,34.0349,-118.1965
4703,34.0507,-118.2053
4704,34.0533,-118.1991
4705,34.0563,-118.1955
4706,34.0563,-118.1955
4707,34.0676,-118.2202
4708,34.0281,-118.2194
4716,33.8684,-118.2969
4717,34.1052,-118.3333
4718,34.1079,-118.3337
4719,34.0981,-118.3092
4720,34.1036,-118.3049
4721,34.0962,-118.3366
4722,34.1006,-118.3417
4723,34.1016,-118.3348
4724,34.0908,-118.3157
4725,34.0908,-118.3157
4726,34.0908,-118.3157
4727,34.1,-118.3113
4728,34.098,-118.3324
4729,34.0907,-118.3428
4730,34.0932,-118.3375
4731,34.0447,-118.3552
4732,34.063,-118.3614
4733,34.0521,-118.4729
4734,34.082,-118.5063
4735,34.039,-118.3823
4741,34.1338,-118.4742
4744,34.0819,-118.2601
4745,34.0954,-118.2058
4746,34.1199,-118.2431
4747,34.1096,-118.2884
4748,34.133,-118.2031
4749,33.9746,-118.2959
4750,33.9875,-118.3002
4751,33.9627,-118.3068
4752,33.9627,-118.3068
4753,33.9941,-118.3258
4754,33.9941,-118.3258
4755,33.9757,-118.3309
4756,33.9642,-118.2739
4757,33.9892,-118.3089
4758,33.9625,-118.3003
4759,33.9824,-118.309
4760,33.96,-118.2919
4761,33.9764,-118.3226
4762,33.9874,-118.2849
4763,33.9746,-118.3068
4764,33.9747,-118.2739
4765,33.9747,-118.2739
4766,33.9746,-118.309
4767,33.9765,-118.2813
4768,33.9727,-118.2827
4769,33.9739,-118.2652
4771,33.9915,-118.2761
4772,33.9924,-118.2761
4773,34.0177,-118.2525
4774,34.0111,-118.274
4775,34.0112,-118.2521
4776,33.9966,-118.2652
4777,34.0348,-118.2362
4778,34.0349,-118.2436
4779,34.0076,-118.2521
4780,34.0126,-118.278
4781,33.9933,-118.2783
4782,34.0121,-118.2489
4783,33.9587,-118.4328
4784,33.984,-118.4243
4809,33.9474,-118.2453
4810,33.9511,-118.2565
4811,33.9483,-118.2739
4812,33.9483,-118.2739
4813,33.9483,-118.2739
4814,33.8816,-118.2913
4815,33.931,-118.287
4816,33.9565,-118.2608
4817,33.8816,-118.2913
4818,33.8816,-118.2913
4819,33.9467,-118.2871
4820,33.9363,-118.2426
4821,33.9439,-118.2462
4822,33.952,-118.2695
4823,33.9492,-118.2827
4824,33.9538,-118.2673
4825,33.9402,-118.2673
4826,33.9433,-118.2541
4830,34.0473,-118.2947
4831,34.0454,-118.313
4832,34.0745,-118.2917
4833,34.0727,-118.2929
4834,34.0473,-118.2947
4835,34.0578,-118.2929
4836,34.0652,-118.2878
4837,34.0587,-118.2916
4846,34.0442,-118.2439
4847,34.0444,-118.2628
4848,34.0442,-118.2439
4849,34.0453,-118.2443
4850,34.0423,-118.2452
4851,34.0394,-118.2405
4852,34.0435,-118.2427
4853,34.0439,-118.2479
4854,34.0463,-118.255
4855,34.0428,-118.2461
4856,34.0467,-118.2485
4857,34.0449,-118.2458
4858,34.0346,-118.2572
4859,34.0776,-118.2594
4860,34.0813,-118.2966
4861,34.0825,-118.2753
4862,34.0591,-118.2827
4863,34.0791,-118.2932
4864,34.0596,-118.2749
4865,34.08,-118.2739
4866,34.0791,-118.2958
4867,34.0791,-118.2958
4868,34.0814,-118.2962
4869,34.0182,-118.2931
4870,34.0201,-118.3672
4871,34.0099,-118.3089
4872,34.0279,-118.3561
4873,34.021,-118.3692
4874,34.021,-118.3692
4875,34.021,-118.3692
4876,34.0148,-118.3417
4877,34.0073,-118.2894
4878,34.0189,-118.1922
4879,34.0267,-118.1985
4880,34.0173,-118.22
4881,34.0793,-118.2148
4882,34.0449,-118.1943
4883,34.082,-118.1867
4884,34.0234,-118.2229
4885,34.0517,-118.2178
4886,34.0439,-118.208
4887,34.0543,-118.2258
4888,34.0423,-118.2155
4898,34.0998,-118.3267
4899,34.0853,-118.3288
4900,34.0998,-118.3295
4901,34.104,-118.3297
4902,34.0867,-118.3091
4903,34.1016,-118.3348
4904,34.0944,-118.319
4905,34.0969,-118.3109
4906,34.0998,-118.3295
4907,34.0998,-118.3295
4908,34.1067,-118.3373
4909,34.0908,-118.3201
4910,34.0981,-118.3071
4911,34.1016,-118.3267
4912,34.0568,-118.3457
4913,34.0835,-118.3386
4914,34.0396,-118.3658
4915,34.0415,-118.4613
4916,34.0507,-118.3761
4917,34.0536,-118.4115
4918,34.0737,-118.4289
4919,34.0449,-118.4726
4929,34.0891,-118.2534
4930,34.1106,-118.1908
4931,34.1106,-118.1908
4932,34.0884,-118.2258
4933,34.086,-118.2248
4934,34.1038,-118.2013
4935,34.0917,-118.2796
4936,33.989,-118.3294
4937,33.9746,-118.3068
4938,33.9891,-118.3258
4939,33.9638,-118.2629
4940,33.9711,-118.2629
4941,33.9647,-118.2673
4942,33.9499,-118.309
4943,33.9638,-118.2586
4944,33.9892,-118.3062
4945,33.9651,-118.2783
4946,33.999,-118.3089
4947,33.999,-118.3089
4948,33.9872,-118.3277
4949,33.9754,-118.2959
4950,33.97,-118.309
4951,33.97,-118.309
4952,33.9822,-118.2915
4953,33.9855,-118.287
4954,33.9891,-118.3186
4955,33.9582,-118.309
4956,33.9582,-118.309
4957,34.0028,-118.2827
4958,33.9892,-118.3089
4959,34.0019,-118.3067
4960,33.9909,-118.3308
4961,33.9892,-118.2827
4962,33.9713,-118.2695
4963,33.9983,-118.2783
4965,34.009,-118.2716
4966,33.9923,-118.2696
4967,34.0011,-118.274
4968,34.021,-118.267
4969,34.0164,-118.2534
4970,34.0241,-118.232
4971,34.035,-118.2386
4972,34.0306,-118.2697
4973,34.0102,-118.2686
4974,34.0198,-118.2624
4975,34.0146,-118.2634
4976,34.0293,-118.2685
4977,34.0038,-118.2783
4978,33.9765,-118.2761
4979,33.9898,-118.473
4980,33.9901,-118.4764
4981,34.0146,-118.4304
4982,33.994,-118.4526
5013,33.9331,-118.2542
5014,33.9378,-118.2499
5015,33.9389,-118.239
5016,33.9556,-118.2717
5017,33.932,-118.2532
5018,33.9128,-118.2869
5019,33.931,-118.2522
5020,33.9455,-118.2565
5022,33.9438,-118.2695
5023,33.9455,-118.2869
5024,33.947,-118.2684
5025,33.9429,-118.2652
5026,33.9358,-118.252
5027,33.929,-118.2303
5028,33.9601,-118.2881
5029,33.9365,-118.2806
5030,33.9365,-118.2806
5031,33.932,-118.2791
5032,33.9265,-118.2893
5033,33.9265,-118.2893
5034,33.9583,-118.2651
5035,33.9583,-118.2651
5036,33.9583,-118.2651
5037,33.9343,-118.2349
5038,33.9502,-118.2739
5039,33.947,-118.2684
5040,33.9325,-118.2652
5053,34.0559,-118.3053
5054,34.069,-118.3067
5055,34.0667,-118.2871
5056,34.0728,-118.2975
5057,34.0598,-118.2891
5058,34.0509,-118.3021
5063,34.0558,-118.24
5064,34.0433,-118.2488
5065,34.0442,-118.2439
5066,34.0442,-118.2439
5067,34.0415,-118.2654
5068,34.048,-118.2577
5069,34.0435,-118.2427
5070,34.0538,-118.2488
5071,34.0496,-118.2458
5072,34.0402,-118.2598
5073,34.0405,-118.2604
5074,34.0478,-118.2454
5075,34.0502,-118.254
5076,34.0408,-118.2428
5077,34.043,-118.242
5078,34.0446,-118.245
5079,34.0577,-118.2318
5080,34.0577,-118.2318
5081,34.0417,-118.2443
5082,34.0476,-118.2477
5083,34.0437,-118.2455
5084,34.0387,-118.2488
5085,34.0488,-118.2518
5086,34.0565,-118.2395
5087,34.0435,-118.2427
5088,34.0553,-118.2391
5090,34.0534,-118.2409
5091,34.0448,-118.2474
5092,34.0446,-118.245
5093,34.0407,-118.268
5094,34.0481,-118.2712
5095,34.0676,-118.2685
5096,34.0547,-118.2772
5097,34.0547,-118.2772
5098,34.0753,-118.257
5099,34.0554,-118.2702
5100,34.0534,-118.2788
5101,34.0836,-118.2892
5102,34.0685,-118.2775
5103,34.0602,-118.2628
5104,34.0073,-118.298
5105,34.0109,-118.2915
5106,34.0073,-118.2894
5107,34.0037,-118.3294
5108,34.0037,-118.3294
5109,34.0295,-118.3351
5110,34.0037,-118.3182
5111,34.0312,-118.3251
5112,34.02,-118.3062
5113,34.0225,-118.3166
5114,34.0279,-118.3561
5115,34.0256,-118.3327
5116,33.998,-118.3294
5117,34.0222,-118.3227
5118,34.0109,-118.3002
5119,34.0282,-118.276
5120,34.0273,-118.304
5121,34.0067,-118.3515
5122,34.0256,-118.3351
5123,34.0297,-118.326
5124,34.0237,-118.3119
5125,34.023,-118.2824
5126,34.0428,-118.2167
5127,34.0338,-118.1924
5128,34.072,-118.2052
5129,34.0405,-118.1925
5130,34.0948,-118.1751
5131,34.0166,-118.1922
5132,34.0497,-118.1939
5133,34.0648,-118.1982
5134,34.0752,-118.2188
5135,34.0315,-118.2027
5136,34.0315,-118.2027
5140,33.8481,-118.3041
5144,34.0987,-118.3337
5145,34.1016,-118.332
5146,34.0889,-118.3277
5147,34.1016,-118.3433
5148,34.0885,-118.3092
5149,34.0944,-118.331
5150,34.098,-118.3441
5151,34.1017,-118.3147
5152,34.0986,-118.388
5153,34.1034,-118.3325
5154,34.0888,-118.3124
5155,34.1016,-118.3361
5156,34.0926,-118.3305
5157,34.0944,-118.3277
5158,34.098,-118.3237
5159,34.098,-118.3441
5160,34.098,-118.3441
5161,34.098,-118.3441
5162,34.1016,-118.3267
5163,34.0908,-118.3114
5164,34.0908,-118.3114
5165,34.1017,-118.3245
5166,34.0522,-118.3334
5167,34.0843,-118.3765
5168,34.0711,-118.344
5169,34.0853,-118.3441
5170,34.0375,-118.3506
5171,34.0405,-118.4139
5172,34.0385,-118.5312
5173,34.0385,-118.5312
5174,34.0637,-118.4471
5175,34.0511,-118.4643
5185,34.1432,-118.4947
5186,34.1392,-118.1981
5187,34.1109,-118.2392
5188,34.0924,-118.2917
5189,34.1085,-118.2011
5190,34.0037,-118.3089
5191,33.958,-118.315
5192,33.9914,-118.2915
5193,33.9798,-118.3003
5194,33.9915,-118.3089
5195,33.9763,-118.2918
5196,33.9582,-118.309
5197,33.967,-118.2739
5198,33.9996,-118.2915
5199,33.9996,-118.2915
5200,33.9941,-118.3294
5201,33.9654,-118.2717
5202,33.9636,-118.2893
5203,33.9923,-118.287
5204,33.9909,-118.3308
5205,33.9915,-118.2842
5206,33.9815,-118.2918
5207,33.9737,-118.3309
5208,33.9638,-118.2586
5209,33.9708,-118.2827
5210,33.9923,-118.287
5211,34.0163,-118.2647
5212,34.0356,-118.2499
5213,33.9825,-118.2695
5214,33.9833,-118.2783
5215,34.0155,-118.2772
5216,34.0221,-118.2527
5217,33.9935,-118.2565
5218,34.0318,-118.2388
5219,34.0286,-118.2568
5220,34.0245,-118.244
5221,33.9958,-118.2783
5222,34.0295,-118.249
5223,34.0078,-118.2636
5224,34.0407,-118.2468
5225,33.9916,-118.2652
5226,33.9933,-118.4765
5227,34.0001,-118.4653
5228,33.9928,-118.42
5229,33.9933,-118.4765
5230,33.9934,-118.46
5231,34.0182,-118.4253
5232,33.9986,-118.4148
5233,34.0267,-118.3986
5234,33.994,-118.4798
5235,34.0017,-118.4608
5236,33.9575,-118.3916
5260,33.9397,-118.2483
5261,33.9556,-118.2682
5262,33.9274,-118.2916
5263,33.9303,-118.2493
5264,33.9501,-118.2408
5265,33.8817,-118.2891
5266,33.9271,-118.276
5267,33.927,-118.258
5268,33.9465,-118.2781
5269,33.9532,-118.2564
5270,33.9325,-118.2349
5271,33.9529,-118.2739
5272,33.9406,-118.2348
5278,34.0691,-118.2917
5279,34.0618,-118.2867
5280,34.0526,-118.3063
5281,34.0494,-118.3101
5282,34.0617,-118.3091
5283,34.0635,-118.2554
5284,34.0446,-118.245
5285,34.0442,-118.2439
5286,34.0404,-118.2504
5287,34.0577,-118.2318
5288,34.0401,-118.2668
5289,34.0449,-118.2415
5290,34.0407,-118.2468
5291,34.035,-118.2386
5292,34.0437,-118.2455
5293,34.0419,-118.2708
5294,34.0342,-118.2636
5295,34.071,-118.2588
5296,34.0753,-118.257
5297,34.0423,-118.2829
5298,34.0467,-118.2814
5299,34.0448,-118.2819
5300,34.0671,-118.2713
5301,34.0326,-118.3451
5302,34.0141,-118.3501
5303,34.0182,-118.2915
5304,34.0146,-118.3222
5305,34.0073,-118.2894
5306,34.0053,-118.3034
5307,34.0333,-118.3311
5308,34.0209,-118.3406
5309,34.0326,-118.3395
5310,34.023,-118.351
5311,34.0109,-118.2901
5312,34.015,-118.3536
5313,34.0291,-118.3089
5314,34.0258,-118.2775
5315,34.0711,-118.1858
5316,34.0432,-118.2085
5317,34.0243,-118.2198
5318,34.0451,-118.1925
5319,34.0702,-118.213
5320,34.0702,-118.213
5321,34.0324,-118.2022
5322,34.0437,-118.2098
5323,34.0861,-118.1782
5324,34.1039,-118.3317
5325,34.1041,-118.3193
5326,34.1016,-118.332
5327,34.0889,-118.3386
5328,34.0907,-118.3363
5329,34.098,-118.3441
5331,34.0981,-118.3071
5332,34.0898,-118.3266
5333,34.0998,-118.3295
5334,34.098,-118.3416
5335,34.103,-118.3225
5336,34.0399,-118.326
5337,34.0624,-118.3514
5338,34.0568,-118.3457
5339,34.0618,-118.3202
5340,34.0505,-118.3295
5341,34.0592,-118.3685
5342,34.0579,-118.3762
5343,34.0633,-118.3473
5344,34.0343,-118.3621
5345,34.1311,-118.4375
5346,34.1311,-118.4375
5347,34.0419,-118.554
5348,34.0601,-118.4468
5360,34.0884,-118.2258
5361,34.0808,-118.2655
5362,34.0947,-118.2877
5363,34.0982,-118.2874
5365,34.1052,-118.2598
5366,34.1052,-118.2598
5367,34.1337,-118.2078
5368,34.1335,-118.2065
5369,33.9727,-118.2827
5370,33.9727,-118.2827
5371,33.9988,-118.3149
5372,33.9746,-118.309
5373,33.9815,-118.2918
5374,33.9874,-118.2827
5375,33.9632,-118.2856
5376,33.9622,-118.285
5377,34.0037,-118.2896
5378,33.9622,-118.285
5379,33.9661,-118.2849
5380,33.9635,-118.298
5381,33.9638,-118.2651
5382,33.985,-118.3002
5383,33.9642,-118.2739
5384,33.9761,-118.2871
5385,33.9564,-118.3068
5386,33.9703,-118.263
5387,33.9837,-118.3294
5388,34.005,-118.2392
5389,34.0138,-118.2565
5390,33.9999,-118.2565
5391,34.0233,-118.2602
5392,34.0407,-118.2468
5393,34.002,-118.2783
5394,34.0083,-118.2719
5395,33.9896,-118.2445
5396,33.9842,-118.2783
5397,33.9875,-118.4741
5398,33.9782,-118.422
5399,33.9607,-118.42
5400,33.9905,-118.4478
5401,33.9905,-118.4478
5402,33.9866,-118.4548
5403,33.9994,-118.442
5404,34.1434,-118.3978
5407,34.1361,-118.357
5418,33.9501,-118.2804
5419,33.9325,-118.2363
5420,33.9519,-118.2893
5421,33.9519,-118.2893
5422,33.931,-118.2826
5423,33.9519,-118.287
5424,33.9405,-118.2426
5425,33.9405,-118.2426
5426,33.9237,-118.2717
5434,34.0473,-118.2904
5435,34.069,-118.3104
5436,34.0731,-118.3091
5437,34.0618,-118.2916
